Width, Height, talpha,Test0,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Test11,Test12,Test13,Test14,Test15,Test16,Test17,Test18,Test19,,
512,512,0,1614.24,1613.94,1614.66,1614.2,1614.04,1614.08,1614.12,1614,1614.32,1614.27,1613.93,1614.12,1698.58,1613.84,1614.14,1614.22,1614.72,1614.4,1613.88,1613.95,
512,512,0.001,1615.74,1614.51,1614.48,1614.03,1614.16,1614.17,1676.52,1614.5,1614.42,1614.21,1614.36,1616.23,1615.61,1614.31,1614.49,1614.26,1614.42,1614.17,1615.75,1614.29,
512,512,0.002,1649.69,1615.29,1615.23,1616.66,1615.06,1614.84,1615.06,1615.06,1615.01,1615.17,1617.79,1614.86,1615.03,1614.91,1615.04,1651.26,1695.94,1614.95,1615.01,1614.87,
512,512,0.003,1616.17,1617.63,1616.27,1616.3,1616.12,1616.16,1616.39,1617.58,1616.22,1628.91,1679.15,1616.29,1616.14,1617.53,1616.12,1616.09,1616.19,1616.24,1616.22,1617.57,
512,512,0.004,1617.63,1617.85,1617.87,1617.73,1723.18,1618.04,1617.68,1617.79,1617.85,1617.74,1619.48,1617.94,1617.71,1617.8,1617.79,1617.61,1619.29,1617.9,1617.71,1701.7,
512,512,0.005,1619.4,1621.03,1621.53,1619.54,1619.6,1619.67,1619.35,1621.26,1619.6,1619.47,1619.71,1619.67,1619.73,1621.79,1619.47,1619.53,1619.54,1621.49,1619.68,1621.19,
512,512,0.006,1621.59,1621.55,1621.78,1621.71,1623.41,1621.61,1623.8,1674.21,1621.44,1621.74,1623.36,1623.67,1621.81,1621.87,1621.56,1621.66,1623.02,1621.72,1621.92,1621.67,
512,512,0.007,1623.68,1625.83,1623.92,1623.94,1623.78,1624.05,1624.04,1625.31,1623.94,1623.9,1623.67,1623.95,1623.99,1625.32,1624.73,1623.91,1717.2,1623.97,1625.87,1625.35,
512,512,0.008,1626,1625.72,1626.15,1625.89,1627.29,1626.01,1626.06,1625.98,1625.97,1625.93,1686.45,1630.45,1627.99,1626.39,1626.09,1625.96,1627.26,1625.93,1625.9,1625.75,
512,512,0.009,1628.01,1629.42,1628,1638.62,1628.61,1628.12,1628.13,1629.67,1629.72,1627.88,1628.09,1628.29,1627.94,1629.91,1628.28,1628.09,1628.11,1628.1,1627.95,1630.23,
