Width, Height, talpha,Test0,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Test11,Test12,Test13,Test14,Test15,Test16,Test17,Test18,Test19,,
512,512,0,1957.56,1942.85,1953.67,1909.29,1922.8,1882.54,1923.21,1911.79,1903.76,1903.95,1898.66,1877.86,1852.11,1866.98,1888.78,1845.77,1897.31,1909.05,1917.04,1941.08,
512,512,0.001,1889.63,1918.53,1899.14,1949.97,1914.89,1922.9,1915.92,1932.86,1901.9,1927.2,1921.89,1914.19,1923.12,1925.08,1911.07,1922.24,1885.46,1930.55,1924.47,1928.19,
512,512,0.002,1889.92,1873.13,1912.03,1937.62,1937.41,1909.5,1894.38,1886.91,1920.3,1912.43,1854.39,1917.9,1917.32,1851.6,1884.3,1930.49,1899.22,1932.71,1895.86,1898.35,
512,512,0.003,1919.85,1953.55,1866.76,1888.9,1904.92,1922.26,1930.02,1922.75,1975.53,1916.5,1930.6,1898.62,1888.08,1907.73,1905.02,1903.06,1854.09,1906.14,1920.07,1929.67,
512,512,0.004,1940.57,1897.29,1880.79,1850.53,1866.54,1891.7,1890.43,1908.73,1924.98,1916.21,1885.31,1867.85,1928.88,1886.41,1945.46,1887.52,1905.54,1913.3,1945.11,1923.52,
512,512,0.005,1917.02,1917.51,1874.49,1918.54,1889.86,1912.57,1901.65,1843.33,1927.15,1901.12,1911.99,1931.85,1906.06,1892.31,1893.39,1900.06,1901.7,1908.59,1963.84,1893.02,
512,512,0.006,1938.72,1925.14,1899.16,1905.12,1849.46,1901.11,1899.74,1928.73,1955.6,1930.77,1928.65,1901.4,1935.8,1915.41,1905.49,1921.07,1962.35,1958.94,1947.87,1913.16,
512,512,0.007,1910.85,1922.1,1907.33,1910.71,1925.15,1952.08,1976.87,1938.98,1906.42,1927.19,1956.87,1912.84,1890.37,1949.95,1912.31,1891.94,1922.3,1907.58,1922.26,1916.93,
512,512,0.008,1943.13,1886.23,1874.61,1766.55,1848.75,1940.1,1928.2,1917.98,1931.84,1950.68,1932.16,1938.85,1950.38,1956.84,1827.17,1807.09,1805.7,1865.68,1969.89,1964.66,
512,512,0.009,1942.75,1951.21,1891.69,1901.17,1926.54,1919.12,1970.74,1895.8,1876.39,1861.07,1818.02,1838.77,1883.22,1884.1,1944.4,1902.65,1917.11,1918.7,1891.26,1916.37,
512,512,0.01,1912.73,1884.67,1907.38,1969.16,1950.31,1879.89,1900.13,1870.09,1944.54,1943.73,1918.01,1926.7,1943,1967.5,1962.13,1940.95,1912.3,1895.37,1878.03,1938.52,
512,512,0.011,1899.94,1899.04,1940.74,1976.98,1913.59,1915.96,1951.94,1937.54,1912.08,1930.75,1956.85,1903.38,1950.91,1995.66,1933.74,1921.63,1915.05,1915.74,1891.98,1880.61,
512,512,0.012,1948.14,1921.15,1964.04,1969.94,1953.77,1962.24,1956.79,1926.98,1956.06,1945.45,1917.11,1917,1970.99,1927.87,1919.48,1903.56,1934.86,1947.41,1919.06,1936.5,
512,512,0.013,1885.14,1934.64,1908.26,1938.27,1957.49,1941.86,1926.14,1966.98,1957.76,1915.25,1894.14,1909.86,1954.72,1901.95,1905.55,1898.67,1888.89,1960.1,1936.25,1928.76,
512,512,0.014,1873.1,1947.57,1952.05,1956.05,1963.72,1944.6,1941.68,1892.5,1945.79,1953.98,1954.69,1960.99,1891.52,1945.67,1951.05,1933.65,1940.29,1920.68,1942.53,1868.11,
512,512,0.015,1975.49,1955.46,1928.62,1951.99,1937.64,1862.35,1849.1,1828.37,1910.94,1925.94,1957.24,1974.51,1952.99,1905.26,1894.41,1935.66,1916.82,1963.96,1925.4,1968.52,
512,512,0.016,1987.64,1970.15,1929.01,1966.97,1922.1,1963.46,1972.46,1916.46,1927.81,1938.12,1985.48,1980.74,1933.98,1942.77,1906.42,1924.24,1926.6,1947.54,1929.87,1950.3,
512,512,0.017,1925.87,1893.9,1970.06,1968.99,1938.16,1877.53,1969.12,1965.17,1957.2,1973.99,1965.44,1923.1,1932.65,1971.31,1945.99,1964.46,1968.91,1942.97,1943.47,1918.11,
512,512,0.018,1898.93,1868.23,1949.2,1970.43,1972.85,1960.96,1918.69,1989.43,1943.23,1951.85,1893.12,1836.69,1843.79,1875.7,1934.62,1963.98,1950.6,1960.12,1890.24,1955.97,
512,512,0.019,1978.33,1942.89,1947.37,1967.13,1979.29,1968.42,1937.07,1983.37,1961.78,1980.33,1990.41,1946.6,1945.41,1995.95,1929.13,1936.33,1887.17,1917.23,1922.96,1907.03,
512,512,0.02,1941.55,1925.65,1928.06,1995.9,1957.46,1947.88,1929.16,1950.45,1963.8,1957.72,1975.26,1973.33,1941.27,1990.27,1990.39,1940.59,1914.1,1977.61,1900.04,1949.18,
512,512,0.021,1997.84,1960.1,1936.77,1924.52,1924.34,1936.25,1941.85,1939.33,1936.97,1962.49,1945.34,1949.45,1958.1,2005.3,1953.7,1960.09,1940.93,1990.78,1949.76,2005.3,
512,512,0.022,1920.9,1952.78,1903.53,1876.48,1949.24,1945.78,1994.82,1989.39,1953.02,1952.88,1973.36,1961.13,1968.89,1952.73,1969.87,1935.94,1953.88,1923.96,1944.33,1954.92,
512,512,0.023,1947.12,1976.7,1983.86,1966.43,1939.06,2001.49,2004.4,1966.72,1930.56,1857.89,1890.05,1926.25,1941.75,1947.76,1966.16,1957.88,1992.53,2003.03,1967.78,1976.07,
512,512,0.024,1921.96,1992.29,1982.53,1970.77,1958.47,1965.37,1931.28,1955.74,1917.32,1983.9,1912.35,1970.87,1987.22,1942.16,1928.43,1970.18,1952.05,1958.87,1909.06,1950.93,
512,512,0.025,1984.32,1953.3,1941.8,1914.47,1948.65,1956.3,1925.21,1961.91,1977.2,1958.7,1933.53,1977.61,1936.42,1959.1,1997.38,1989.1,1924.96,1953.23,1942.59,1967.6,
512,512,0.026,1946.24,1948.21,1911.75,1998.18,1964.18,1934.02,1942.77,1921.57,1929.85,1940.59,1957.02,1975.75,1971.08,1941.56,1957.93,1938.55,1931.71,1966.34,1958.71,1962.85,
512,512,0.027,1974.39,1944.28,1958.88,1968.5,1993.6,1953.24,1990.38,1965.31,1962.99,1973.46,1985.94,1987.84,1962.5,1992.31,1987.31,1943.73,1978.53,1950.9,1886.62,1951.43,
512,512,0.028,1905.34,1880.38,1972.59,1956.31,1939.32,1979.48,1956.12,1964.71,1951.47,1968.52,1980.19,1960.78,1948.33,1963.11,1972.52,1965.55,1924.66,1941.48,1922.22,1909.47,
512,512,0.029,1947.76,1903.43,1932.4,1963.48,1967.62,1973.88,1943.36,1966.31,1947.08,1947.52,1968.68,1992.08,1972.97,1990.01,1960.58,1970.61,1912.01,1936.76,1890.55,1921.78,
512,512,0.03,1973.36,1986.23,1942.67,1918.72,1978.13,1987.15,1953.77,1995.87,1945.51,1970.99,1998.9,1964.61,1908.64,1970.98,1985.61,1934.66,1886.48,1947.86,1889.47,1951.79,
512,512,0.031,1976.8,1968.35,1991.5,1956.41,2011.61,1985.31,1993.26,1988.71,1970.42,1966.55,1933.39,1903.52,1974.77,1977.4,2002.65,2000.51,1973.81,2000.49,1991.33,1986.57,
512,512,0.032,1998.36,1989.96,1939.12,1947.34,1979.64,1960.88,1974.81,1982.41,1992.24,1997.38,1961.7,1978.71,1950.31,1952.18,1988.35,1922.29,1946.83,1976.41,1989.83,1971.05,
512,512,0.033,1976.78,1949.1,1938.21,2012.05,1949.23,1932.38,1959.52,1958.5,1959.26,1950.52,2004.73,1978.39,2000.5,1998.21,2014.6,1996.79,2009.08,1990.39,1985.52,1954.84,
512,512,0.034,1923.39,1975.6,1985.55,1980.08,1992.45,1968.11,1958.45,1961.57,1976.31,1968.4,1946.35,1949.84,1940.1,1966.93,1961.15,1937.95,1961.45,1952.05,1960.06,1916.02,
512,512,0.035,1959.94,1955.75,1943.9,1932.4,1956.95,1959.29,1944.32,1974.95,1947.14,1951.46,1951.4,1976.48,1975.68,1988.15,1943.15,1977.29,1956.69,1972.92,1979.7,1956.6,
512,512,0.036,1958.61,1953.72,1989.04,1994.81,2006.24,1954.29,1932.93,2025.31,1971.98,1995.82,1969.48,1999.42,1975.71,1991.04,1979.01,1981.52,2019.65,1978.52,1976.05,1960.58,
512,512,0.037,1932.58,1970.22,1936.8,1967.49,1995.73,1989.07,1979.7,1993.41,1978.4,1957.54,1948.97,1908.54,1954.79,2005.07,1996.16,1989.48,1977.1,1964,1896.46,2017.59,
512,512,0.038,1958.22,1979.24,1967.21,1967.71,1981.47,2006.35,1992.39,1966.68,1989.32,1976.13,1973.33,1981.27,1984.24,1957.73,1988.43,1973.08,1955.71,1964.09,1917.08,1953.94,
512,512,0.039,2017.15,1949.66,2014.81,1974.76,1985.85,1995.94,1972.44,1948,1945.71,1951.96,1980.37,1980.4,1979.32,1963.77,1994.41,1948.35,1962.95,1966.08,1961.55,1970,
512,512,0.04,1986.24,2014.04,2015.29,1997.23,1968.17,1921.65,1888.46,1925.52,1886.01,1918.09,1956.21,1978.66,2001.33,1978.24,1973.1,1967.91,1972.22,1928.98,1922.85,1974.71,
512,512,0.041,1984.04,1992.52,1976.03,1985.36,1992.51,1997.42,1977.24,1948.96,1959.78,1970.79,1890.07,1902.73,1931.9,1984.22,1969.11,1983.41,1952.46,1908.21,1915.6,1865.45,
512,512,0.042,1861.93,1946.36,1916.95,1958.89,1943.12,1933.07,1926.73,1946.99,1956.32,1869.74,1912.53,1944.29,1901.13,1921.63,1966.74,1937.22,1900.39,1972.01,1966.36,1992.16,
